Customer_ID,Customer_Name,Gender,Age,Country,Industry,Company_Size,Subscription_Plan,Billing_Cycle,Monthly_Fee,Customer_Tenure_Months,Auto_Renew,Avg_Login_Days_Per_Month,Avg_Session_Duration_Min,Features_Used,Storage_Usage_GB,API_Usage,Mobile_App_Usage,Support_Tickets,Avg_Response_Time_Hours,Training_Webinars_Attended,Last_Month_Login_Count,NPS_Score,Satisfaction_Rating,Total_Revenue,Discount_Percentage,Payment_Method,Late_Payments,Churn,Churn_Reason,Legacy_System_ID
CUST105756,William Jones,Female,22,Germany,Finance,Small,Basic,Quarterly,20,18,No,30,58,15,365.01,Medium,No,3,23.1,3,18,-67,2,360,22,CREDIT CARD,3,No,,
CUST105757,chen anderson,Male,43,usa,Retail,Medium,Basic,Annual,27.37,34,Yes,18,104,15,332.77,Medium,Yes,15,10.8,2,8,-10,5,930.64,15,Credit Card,7,No,,
CUST105758,Sarah Davis,Male,62,France,IT,Small,Standard,Annual,84.11,42,No,28,75,14,113.18,Medium,Yes,13,20,1,23,-45,2,3532.56,0,PayPal,2,No,,
CUST105759,James Johnson,Female,22,usa,Healthcare,Medium,Premium,Annual,150.73,52,No,30,42,1,454.7,Medium,Yes,3,17.7,0,9,-51,5,7838.08,22,credit card,3,No,,
CUST105760,Ananya Williams,Female,40,United States,Education,Small,Standard,Monthly,69.02,65,Yes,19,43,7,322.33,Low,No,5,45.9,9,17,-24,4,4486.43,25,Credit Card,6,No,,
CUST105761,Elizabeth Ramirez,Male,50,Canada,Manufacturing,Small,Standard,Monthly,91.32,21,No,11,68,8,472.55,High,No,14,26,4,5,-24,4,1917.79,6,Bank Transfer,8,Yes,Low Usage,
CUST105762,Susan Thompson,Female,23,United States,Healthcare,Small,Standard,Monthly,72.65,17,No,8,11,12,367.45,Low,Yes,14,42.6,8,4,-86,5,1235.13,28,Credit Card,1,Yes,Poor Support,
CUST105763,Susan Ramirez,Male,20,United States,Retail,Small,Premium,Monthly,146.13,48,Yes,12,18,6,430.09,Medium,Yes,2,10.6,2,21,-98,4,7014.43,6,Credit Card,4,No,,
CUST105764,Olga Anderson,Male,27,United Kingdom,Healthcare,Enterprise,Standard,Monthly,46.27,52,Yes,11,115,13,301.93,Medium,Yes,0,,10,22,-57,1,2405.91,0,PayPal,3,No,,
CUST105765,ananya gonzalez,Female,30,Germany,Finance,Small,Basic,Monthly,25.37,54,Yes,10,117,12,477.39,Medium,Yes,14,1.8,6,25,-10,5,1370.07,25,Credit Card,4,No,,
CUST105766,Emma Hernandez,Male,60,United States,Finance,Small,Standard,Annual,80.49,34,Yes,26,105,13,158.38,Low,No,4,38.7,0,27,23,1,2736.57,19,Credit Card,5,No,,
CUST105767,Hans Jackson,Male,27,United Kingdom,Retail,Small,Premium,Monthly,172.42,50,No,24,66,6,375.43,Medium,Yes,6,10.9,1,26,26,2,8620.98,27,Credit Card,2,No,,
CUST105768,Margaret Hernandez,Male,49,France,Finance,Medium,Premium,Monthly,126.55,28,No,6,89,2,464.64,Low,No,2,37.8,6,11,40,5,3543.37,28,credit card,8,No,,
CUST105769,Hans Thompson,Female,35,United States,Retail,Enterprise,Premium,Annual,156.73,21,Yes,17,21,11,189.14,Medium,No,12,3.5,0,18,84,3,3291.43,13,Credit Card,6,No,,
CUST105770,Olga Harris,Male,44,United states,IT,Enterprise,Basic,Quarterly,35.34,22,Yes,3,27,9,396.61,Medium,Yes,12,11.8,8,20,-11,1,777.42,28,Bank Transfer,4,Yes,Missing Features,
CUST105771,Michael Clark,Male,61,Australia,Retail,Small,Standard,Monthly,63.66,67,Yes,16,95,5,164.53,Low,No,0,,3,9,52,4,4265.01,12,Credit Card,6,No,,
CUST105772,Hans Davis,Male,59,USA,Healthcare,Medium,Standard,Monthly,94.9,23,Yes,4,109,13,461.44,High,Yes,2,32.8,4,24,94,5,2182.59,28,Bank Transfer,2,No,,
CUST105773,Ava Thomas,Male,23,India,Information Technology,Enterprise,Premium,Monthly,137.42,12,Yes,13,90,2,474.85,High,Yes,15,42.3,0,22,80,3,1649.07,26,Credit Card,5,No,,LEG-78176
CUST105774,richard miller,Male,24,United states,Education,Small,Basic,Annual,52.48,51,No,28,23,7,291.37,Low,No,1,27.6,4,19,61,2,2676.53,5,CREDIT CARD,0,No,,
CUST105775,Joseph Johnson,Male,36,usa,Healthcare,Enterprise,Standard,Annual,72.08,8,Yes,28,27,6,442.35,High,Yes,14,11.7,6,22,80,5,576.68,18,Credit Card,1,No,,
CUST105776,ananya perez,Male,57,India,Retail,Medium,Standard,Monthly,81.56,46,No,14,46,9,239.7,High,Yes,5,42.4,3,25,39,3,3751.72,5,Credit Card,5,No,,
CUST105777,Priya Taylor,Female,54,France,IT,Enterprise,Basic,Annual,20,10,No,25,19,7,491.57,Medium,No,4,16.1,4,0,-95,3,200,10,credit card,5,No,,
CUST105778,JOSEPH PEREZ,Male,48,India,IT,Enterprise,Premium,Monthly,126.99,1,Yes,28,112,11,310.72,Medium,No,4,1.4,0,22,-43,5,126.99,13,,3,No,,
CUST105779,Pierre Williams,Male,59,United States,Education,Small,Standard,Annual,68.45,36,Yes,27,114,3,242.2,Low,No,2,9.6,1,5,-16,5,2464.35,5,Bank Transfer,7,No,,LEG-99034
CUST105780,Jessica Robinson,Female,28,Australia,Healthcare,Medium,Basic,Annual,34.71,43,Yes,18,43,5,158.84,Medium,No,12,29.6,7,4,-27,5,1492.52,24,CREDIT CARD,5,No,,
CUST105781,Pierre Robinson,Male,53,Netherlands,Finance,Small,Standard,Monthly,61.88,22,Yes,12,64,10,225.26,Low,No,3,6.8,10,17,-37,2,1361.29,10,PayPal,3,Yes,Competitor,
CUST105782,Linda Wilson,Male,64,Canada,Healthcare,Small,Standard,Quarterly,65.79,48,Yes,13,6,13,103.78,High,No,1,6.2,6,17,-36,4,3158.1,6,PayPal,3,No,,
CUST105783,jennifer sanchez,Female,64,Singapore,Finance,Medium,Basic,Annual,26.24,34,Yes,1,23,10,35.26,Low,Yes,2,1.5,7,28,-5,3,892.31,30,Credit Card,6,No,,
CUST105784,Daniel Davis,Female,52,Germany,Manufacturing,Enterprise,Premium,Quarterly,127.22,46,No,8,80,8,311.02,Low,No,13,34.7,10,24,-91,4,5852.14,28,Credit Card,0,No,,
CUST105785,Patricia Thompson,Female,52,France,IT,Medium,Standard,Quarterly,65.74,36,Yes,6,114,1,94.85,Low,No,15,11.5,10,2,-50,5,2366.58,18,PayPal,8,No,,
CUST105786,olga clark,Male,30,United States,Healthcare,Medium,Standard,Monthly,73.15,39,No,10,94,11,34.66,Low,Yes,2,19,3,20,4,3,2852.88,7,Credit Card,6,No,,
CUST105786,olga clark,Male,30,United States,Healthcare,Medium,Standard,Monthly,73.15,39,No,10,94,11,34.66,Low,Yes,2,19,3,20,4,3,2852.88,7,Credit Card,6,No,,
CUST105787,noah harris,Female,54,Singapore,Finance,Small,Standard,Monthly,62.06,10,Yes,24,66,2,403.29,High,No,12,3.3,0,13,87,2,620.56,17,Bank Transfer,5,Yes,Poor Support,LEG-41464
CUST105788,Ahmed Harris,Male,31,France,Information Technology,Medium,Basic,Monthly,43.61,12,Yes,10,54,10,69.01,Low,No,4,42,7,23,-65,2,523.3,3,Credit Card,2,No,,
CUST105789,Ava Wilson,Male,39,India,Retail,Small,Standard,Monthly,73.4,5,Yes,22,41,2,108.79,High,No,4,5.8,4,17,93,2,366.98,12,Credit Card,6,No,,
CUST105790,fatima harris,Female,25,Singapore,Information Technology,Medium,Basic,Monthly,20,33,Yes,8,91,15,101.78,High,Yes,12,34.2,10,19,95,3,660,14,PayPal,3,No,,
CUST105791,robert lee,Male,33,India,Information Technology,Small,Premium,Annual,142.33,34,No,9,78,5,401.62,Low,No,4,1.9,4,1,-92,5,4839.15,10,Credit Card,2,Yes,Poor Support,
CUST105792,susan brown,Female,23,Australia,Healthcare,Small,Premium,Monthly,139.59,19,Yes,4,81,3,23.53,Medium,No,11,24.1,9,25,48,2,2652.24,16,Credit Card,7,No,,
CUST105793,michael brown,Male,41,Germany,Finance,Small,Standard,Annual,57.15,69,Yes,13,74,10,452,High,Yes,10,10.9,1,30,39,2,3943.47,27,Credit Card,0,No,,
CUST105794,Marie White,Male,23,France,Manufacturing,Small,Basic,Annual,48.05,18,Yes,5,37,6,472.71,Medium,Yes,13,9.9,8,3,12,3,864.97,6,PayPal,8,No,,LEG-93132
CUST105795,Robert Jackson,Female,55,India,Retail,Medium,Standard,Monthly,79.36,13,No,20,62,9,220.3,High,Yes,13,43.2,4,21,-19,1,1031.74,21,credit card,1,Yes,Poor Support,
CUST105796,Priya Thomas,Female,50,Germany,Information Technology,Small,Premium,Monthly,144.29,43,Yes,16,26,10,152.6,Low,No,4,21,3,26,53,3,6204.37,14,Bank Transfer,1,No,,
CUST105797,Anthony Ramirez,Female,49,Germany,IT,Small,Basic,Annual,20,22,Yes,5,104,7,339.45,High,No,0,,10,12,67,1,440,15,Bank Transfer,6,No,,
CUST105798,daniel martin,Male,52,France,Healthcare,Small,Basic,Annual,20.23,12,No,21,63,8,447.09,High,No,14,13.7,7,11,29,4,242.76,7,PayPal,8,No,,
CUST105799,Matthew Lopez,Male,55,United States,Information Technology,Medium,Basic,Monthly,20,64,No,26,87,3,89,Medium,Yes,5,27.4,6,24,35,2,1280,18,Credit Card,1,No,,
CUST105800,Marie Gonzalez,Female,51,India,Information Technology,Small,Basic,Monthly,20,27,No,0,37,5,146.71,Low,No,7,30.5,2,5,57,1,540,24,PayPal,6,Yes,Poor Support,
CUST105801,Ahmed Jackson,Male,48,Australia,Manufacturing,Small,Basic,Annual,32.58,48,Yes,6,86,7,89.27,Low,Yes,15,35.6,2,23,-90,5,1564.05,20,Credit Card,2,No,,
CUST105802,Ananya Thompson,Female,28,France,Retail,Small,Basic,Monthly,20,53,No,11,72,13,81.82,High,No,1,1.1,10,5,80,4,1060,25,PayPal,2,No,,
CUST105803,Chen Taylor,Male,53,usa,Finance,Enterprise,Standard,Monthly,77.78,41,Yes,7,18,9,178.47,Medium,Yes,7,2.1,7,13,38,5,3189.15,0,CREDIT CARD,4,No,,
CUST105804,Anthony Thomas,Male,42,Australia,IT,Medium,Standard,Monthly,47.12,56,No,8,119,3,76.5,Medium,Yes,2,1.7,4,8,70,1,2638.99,25,PayPal,2,No,,
CUST105805,Susan Perez,Male,27,usa,Education,Small,Standard,Annual,77.67,60,No,30,73,6,443,Low,No,7,3.3,0,6,-41,5,4660.28,27,Credit Card,1,No,,
CUST105806,Marie Perez,Female,42,Germany,Healthcare,Medium,Standard,Monthly,85.99,64,Yes,18,23,10,470.5,Medium,Yes,2,11.9,2,12,-82,5,5503.36,16,credit card,5,No,,
CUST105807,Fatima Harris,Male,34,India,Finance,Enterprise,Premium,Quarterly,134.38,35,No,6,63,10,206.51,Medium,Yes,5,6,10,1,3,5,4703.18,15,PayPal,5,No,,
CUST105808,Joseph Johnson,Male,29,Germany,Healthcare,Medium,Premium,Quarterly,139.04,59,Yes,21,70,1,316.9,Low,Yes,7,27.5,3,27,41,3,8203.23,11,PayPal,5,No,,
CUST105809,Susan Thompson,Female,45,Australia,Education,Medium,Basic,Annual,39.62,51,Yes,27,99,7,357.44,Low,No,14,33.6,0,0,-45,5,2020.87,8,CREDIT CARD,3,No,,
CUST105810,OLGA THOMAS,Male,61,United Kingdom,information technology,Small,Standard,Monthly,65.3,11,Yes,22,23,12,352.67,Medium,No,7,39.9,8,13,-50,4,718.3,17,PayPal,3,No,,
CUST105811,Ahmed Williams,Female,20,Germany,Retail,Medium,Premium,Monthly,138.28,34,No,23,19,10,339.63,Low,No,8,46.1,8,11,-41,3,4701.39,29,PayPal,4,No,,
CUST105812,margaret lee,Male,26,France,Education,Small,Basic,Annual,20,19,Yes,17,2,9,170.74,Medium,No,8,23.4,6,17,-89,3,380,30,Credit Card,6,No,,
CUST105813,Daniel Perez,Male,61,India,Healthcare,Small,Basic,Monthly,61.25,23,No,15,68,15,217.48,High,No,15,21.6,5,3,-67,2,1408.69,29,Bank Transfer,7,Yes,Poor Support,
CUST105814,Karen Thomas,Male,51,United States,Manufacturing,Enterprise,Standard,Annual,62.55,31,No,9,119,2,33.99,Low,No,3,9.3,6,1,51,5,1939.2,0,Credit Card,0,No,,
CUST105815,Anthony White,Male,31,Australia,IT,Medium,Standard,Monthly,77.6,39,No,0,34,13,196.16,High,Yes,3,37.6,0,2,-1,3,3026.37,9,Credit Card,8,Yes,Low Usage,
CUST105816,elizabeth martinez,Female,36,India,Retail,Small,Standard,Monthly,79.76,61,No,29,93,10,155.81,Low,Yes,5,22.5,6,6,-98,4,4865.44,11,Credit Card,6,No,,
CUST105817,THOMAS MILLER,Male,24,Australia,Finance,Medium,Basic,Annual,48.47,69,No,15,103,2,302.28,Medium,No,1,20.7,5,17,-84,4,3344.09,30,PayPal,0,No,,
CUST105818,Susan Hernandez,Female,58,Germany,Finance,Enterprise,Standard,Monthly,98.98,1,No,9,25,9,442.32,Low,No,5,15.9,6,0,-83,2,98.98,3,CREDIT CARD,1,Yes,Price,
CUST105819,Richard Gonzalez,Female,50,Singapore,Retail,Medium,Premium,Monthly,121.78,35,Yes,9,15,14,142.69,High,Yes,0,,8,19,-71,3,4262.42,4,CREDIT CARD,5,No,,
CUST105820,Daniel Lee,Female,30,France,Healthcare,Medium,Premium,Monthly,171.77,56,Yes,13,28,1,294.16,Medium,Yes,9,19.2,7,19,-74,5,9619.22,11,credit card,5,Yes,Competitor,
CUST105821,Richard Sanchez,Male,28,United States,Finance,Medium,Standard,Annual,72.11,62,Yes,14,38,9,482.4,High,Yes,3,35.7,1,5,-39,3,4470.55,15,credit card,0,No,,
CUST105822,Karen Perez,Male,51,Australia,Finance,Medium,Premium,Monthly,134.59,61,No,20,7,13,238.18,High,Yes,10,40.4,6,22,83,2,8209.96,1,PayPal,2,Yes,Performance Issues,
CUST105823,ROBERT GARCIA,Male,45,Germany,Healthcare,Enterprise,Standard,Monthly,84.68,10,Yes,20,104,2,200.49,High,No,0,,10,9,-48,3,846.81,19,PayPal,1,No,,
CUST105824,Charles Hernandez,Female,54,France,Manufacturing,Small,Basic,Monthly,20,41,Yes,19,70,14,276.91,High,No,1,7.6,4,27,-43,5,820,22,Credit Card,7,No,,
CUST105825,karen jones,Female,31,United States,Education,Medium,Standard,Annual,89.42,40,No,9,107,4,453.34,Low,No,9,1.7,0,4,53,3,3576.68,10,credit card,5,Yes,Missing Features,
CUST105826,charles lee,Female,65,United States,Finance,Medium,Premium,Quarterly,144.28,4,Yes,16,114,6,33.09,Medium,Yes,12,26.9,10,11,71,2,577.13,13,Credit Card,1,No,,
CUST105827,Chen Davis,Male,27,Germany,Finance,Small,Standard,Monthly,86.15,58,No,4,9,9,278.38,Low,Yes,3,11.5,9,22,-30,5,4996.81,29,CREDIT CARD,1,No,,
CUST105828,Susan Thomas,Male,28,Canada,Education,Small,Premium,Annual,161.13,41,Yes,7,35,14,137.16,Low,Yes,5,18.3,8,5,-99,2,6606.35,10,PayPal,2,No,,
CUST105829,daniel white,Male,53,United States,Education,Enterprise,Standard,Monthly,51.88,61,Yes,6,10,8,450.85,High,No,8,2,8,20,19,3,3164.81,11,Bank Transfer,4,No,,
CUST105830,Jessica Lee,Male,45,Singapore,Retail,Small,Basic,Monthly,20,23,Yes,29,54,9,92.38,Medium,Yes,4,20.8,9,1,4,1,460,18,Credit Card,6,No,,
CUST105831,Marie Rodriguez,Male,37,United Kingdom,Retail,Small,Basic,Monthly,27.53,2,No,10,64,4,179.88,High,Yes,15,19.2,1,21,-27,4,55.06,23,Credit Card,3,Yes,Low Usage,
CUST105832,olga martinez,Male,53,USA,IT,Small,Standard,Quarterly,62.71,23,Yes,10,28,9,94.62,Medium,No,7,39,3,10,-40,3,1442.33,15,credit card,6,No,,
CUST105833,Susan Martin,Male,46,United States,IT,Medium,Basic,Annual,34.94,29,Yes,11,44,1,134.04,Medium,Yes,10,6.8,1,2,79,2,1013.15,22,PayPal,0,No,,LEG-87655
CUST105834,anthony taylor,Female,38,usa,Finance,Small,Standard,Quarterly,66.49,27,No,21,112,8,479.1,High,No,0,,8,17,49,,1795.36,5,PayPal,1,No,,
CUST105835,Elizabeth Williams,Male,29,United States,Healthcare,Small,Basic,Quarterly,20,3,Yes,17,115,12,42.94,Low,Yes,1,31.5,7,2,37,2,60,18,PayPal,0,No,,
CUST105836,Liam Clark,Male,52,United Kingdom,Retail,Medium,Basic,Quarterly,30.2,4,Yes,12,117,9,282.66,Medium,Yes,2,25.4,0,19,31,5,120.78,13,CREDIT CARD,7,Yes,Low Usage,
CUST105837,Marie Thomas,Female,45,United States,Education,Medium,Basic,Monthly,20,26,No,26,115,3,3.73,Medium,No,12,32.3,1,25,55,5,520,5,Credit Card,8,No,,
CUST105838,Marie Anderson,Female,61,Australia,Education,Small,Standard,Annual,50.08,17,Yes,5,56,6,220.04,Low,Yes,9,20.6,0,8,10,2,851.33,2,Credit Card,7,Yes,Missing Features,
CUST105839,Patricia Garcia,Male,39,Canada,IT,Small,Basic,Quarterly,20,41,Yes,8,101,6,108.15,High,Yes,6,4.4,2,12,91,4,820,1,Credit Card,8,No,,
CUST105840,David Lopez,Female,32,Germany,Retail,Medium,Premium,Monthly,114.05,37,Yes,6,23,4,435.28,Low,No,13,26.6,8,28,37,4,4220.02,29,Bank Transfer,5,No,,
CUST105841,Emma Martinez,Male,22,Netherlands,Manufacturing,Medium,Premium,Quarterly,155.44,50,Yes,10,103,12,87.4,High,Yes,0,,5,19,88,,7772.23,24,PayPal,1,No,,
CUST105842,Anthony Rodriguez,Male,32,Netherlands,Information Technology,Medium,Basic,Monthly,20,25,Yes,8,94,12,210.65,Low,Yes,6,1.2,6,15,98,4,500,17,Bank Transfer,8,No,,
CUST105843,Margaret Moore,Female,53,Canada,IT,Small,Basic,Quarterly,28.53,23,Yes,21,56,8,451.04,Low,No,8,5.3,0,21,41,1,656.22,11,PayPal,0,No,,
CUST105844,Michael Wilson,Male,33,United Kingdom,Education,Small,Basic,Monthly,36.19,59,No,3,85,13,226.66,Low,Yes,3,14.4,7,27,-70,2,2135.44,5,credit card,4,Yes,Missing Features,
CUST105845,Robert Clark,Female,45,India,IT,Small,Standard,Monthly,89.01,66,Yes,1,105,2,373.83,Medium,Yes,10,15.8,4,20,-26,5,5874.79,14,PayPal,4,No,,
CUST105846,Wei Lewis,Male,29,United Kingdom,Retail,Small,Standard,Annual,81.97,62,Yes,19,17,7,127.95,Low,Yes,13,8.4,5,10,38,5,5082.17,28,Credit Card,3,No,,
CUST105847,Marie Miller,Male,62,India,Finance,Small,Basic,Monthly,20,37,No,6,17,6,383.5,Medium,No,15,42,7,29,24,3,740,8,Credit Card,2,Yes,Missing Features,
CUST105848,Wei Brown,Male,61,Germany,Finance,Medium,Standard,Monthly,56.46,7,Yes,27,110,5,313.24,Medium,No,4,21,1,13,-34,2,395.22,10,Bank Transfer,5,No,,
CUST105849,Noah White,Male,57,usa,Manufacturing,Medium,Basic,Quarterly,20,33,Yes,19,35,9,259.53,Medium,Yes,4,41.3,10,26,-25,1,660,3,Credit Card,7,No,,
CUST105850,Ananya Robinson,Male,53,Canada,Finance,Enterprise,Standard,Quarterly,56.24,60,Yes,19,114,11,225.94,High,Yes,2,24.7,7,9,95,5,3374.22,13,Credit Card,3,No,,
CUST105851,Hans Sanchez,Male,46,France,Finance,Small,Standard,Monthly,91.99,46,Yes,13,14,4,356.92,Medium,Yes,9,43.3,1,21,2,2,4231.32,1,credit card,2,Yes,Missing Features,
CUST105852,Robert Smith,Male,20,Australia,information technology,Small,Basic,Monthly,29.47,68,Yes,24,11,4,45.67,Medium,Yes,11,22.2,1,18,-38,3,2004.04,10,Credit Card,1,No,,
CUST105853,Noah Davis,Male,21,India,Information Technology,Medium,Premium,Monthly,164.92,36,Yes,19,73,6,140.6,Medium,Yes,12,25.5,9,10,37,2,5937.2,21,PayPal,5,No,,
CUST105854,sarah johnson,Male,40,India,Finance,Medium,Basic,Annual,20,25,No,13,10,5,141.45,Low,No,2,12.7,7,10,-76,3,500,4,credit card,6,No,,
CUST105855,Anthony Harris,Male,54,Canada,Retail,Medium,Standard,Annual,66.91,5,No,28,85,14,172.13,Medium,No,11,45.4,0,3,-59,3,334.54,30,Credit Card,6,No,,
CUST105856,Hans Moore,Male,25,United Kingdom,information technology,Medium,Premium,Monthly,158.96,27,No,8,106,11,425.86,Low,No,8,44,4,25,56,5,4291.93,12,Credit Card,3,No,,
CUST105857,Priya Thomas,Male,45,Germany,Finance,Small,Premium,Annual,134.88,43,Yes,20,14,7,329.61,Medium,No,7,3.7,2,0,99,2,5800.02,5,Credit Card,5,No,,
CUST105858,Sarah Taylor,Female,63,United States,Finance,Small,Standard,Monthly,66.64,42,Yes,6,30,9,484.6,Medium,Yes,1,8.9,8,29,-76,3,2798.98,16,Credit Card,3,No,,
CUST105859,Emma Davis,Female,58,Germany,Education,Medium,Standard,Quarterly,84.18,10,Yes,3,54,5,132.65,Medium,Yes,5,31.1,3,28,73,5,841.8,10,Bank Transfer,4,No,,
CUST105860,Charles Jackson,Male,45,USA,IT,Medium,Standard,Monthly,85.02,25,Yes,19,57,15,473.14,Low,Yes,3,44.5,6,6,46,4,2125.4,10,Credit Card,5,No,,
CUST105861,Matthew Smith,Male,46,Singapore,Education,Small,Basic,Monthly,32.93,23,Yes,1,85,10,153.34,High,Yes,11,6.8,0,28,-68,4,757.36,9,Bank Transfer,1,No,,
CUST105862,Barbara Martin,Female,22,India,Manufacturing,Small,Standard,Monthly,69.41,71,Yes,0,57,11,131.35,Medium,Yes,9,17.2,5,22,76,5,4928.09,24,Bank Transfer,6,No,,
CUST105863,Ananya Thompson,Female,20,usa,IT,Enterprise,Basic,Monthly,26.65,67,Yes,16,88,1,210.26,Medium,No,6,5.7,0,21,88,3,1785.34,22,PayPal,1,No,,
CUST105864,Ava Lee,Female,34,India,Finance,Medium,Premium,Monthly,133.25,51,Yes,3,27,14,131.52,Medium,Yes,3,25.2,5,3,49,1,6795.66,16,PayPal,6,No,,
CUST105865,Lisa Martinez,Female,57,India,Retail,Medium,Basic,Quarterly,53.18,62,No,25,4,11,327.59,High,No,1,4.8,5,3,48,1,3297.4,19,Credit Card,5,No,,
CUST105866,Joseph Harris,Female,20,India,IT,Small,Standard,Monthly,50.69,2,Yes,24,65,8,189.45,Medium,Yes,1,17.2,6,21,-74,5,101.39,25,,2,No,,
CUST105867,Charles Perez,Male,56,United Kingdom,Education,Enterprise,Premium,Annual,169.43,53,Yes,11,80,7,370.2,Medium,Yes,8,45.1,1,28,7,5,8980.02,8,PayPal,4,No,,
CUST105868,Robert Brown,Male,31,Australia,Manufacturing,Medium,Basic,Annual,20,38,Yes,24,25,9,218.34,Medium,No,3,42.4,4,18,-93,2,760,23,Credit Card,2,No,,
CUST105869,William Garcia,Female,24,Germany,Retail,Small,Standard,Monthly,65.9,64,No,29,59,9,424.22,High,Yes,4,45.6,2,16,35,1,4217.84,6,PayPal,3,No,,
CUST105870,Anthony Martin,Female,24,United Kingdom,IT,Small,Standard,Monthly,75.66,13,Yes,21,115,8,316.58,Medium,No,15,2.6,6,20,90,3,983.53,9,credit card,4,No,,
CUST105871,MATTHEW RODRIGUEZ,Female,51,Australia,Information Technology,Small,Basic,Annual,20,49,Yes,7,45,4,44.42,Medium,Yes,11,7.3,3,15,92,1,980,15,PayPal,6,No,,
CUST105872,lisa brown,Female,22,United States,Finance,Small,Standard,Monthly,47.44,41,Yes,7,5,7,18.5,Low,No,10,6,0,3,-93,4,1945.11,27,Credit Card,0,Yes,Competitor,
CUST105873,Charles Jones,Male,44,France,Information Technology,Small,Standard,Annual,57.62,23,Yes,26,95,4,167.1,Low,No,6,31.6,3,5,99,5,1325.25,5,Credit Card,2,No,,
CUST105874,Patricia Jones,Male,63,Netherlands,Education,Small,Standard,Monthly,66.24,55,Yes,13,81,12,53.27,Medium,Yes,0,,8,28,-72,3,3643.08,15,Bank Transfer,5,Yes,Poor Support,
CUST105875,Robert Anderson,Female,47,United Kingdom,Healthcare,Medium,Basic,Annual,27.49,32,Yes,7,81,7,428.43,Low,No,7,46.9,7,3,-91,2,879.62,13,Credit Card,6,Yes,Poor Support,
CUST105876,NANCY JACKSON,Female,35,United Kingdom,Retail,Medium,Basic,Quarterly,23.16,31,No,4,112,8,338.65,Low,Yes,12,27.8,10,30,-95,5,718.09,17,Credit Card,7,Yes,Poor Support,
CUST105877,Sarah Garcia,Female,60,United States,Healthcare,Small,Basic,Monthly,26.86,17,Yes,19,94,8,164.86,High,No,6,34.5,8,1,16,5,456.59,14,Credit Card,7,No,,
CUST105878,James Perez,Female,23,France,IT,Small,Standard,Monthly,74.98,3,Yes,18,65,12,334.88,Medium,No,11,5.9,7,5,-7,5,224.95,3,Bank Transfer,3,No,,
CUST105879,ava rodriguez,Female,31,United States,Retail,Enterprise,Standard,Monthly,80.04,39,Yes,15,36,4,438.32,Medium,Yes,12,23.5,7,20,-44,1,3121.75,10,PayPal,1,Yes,Missing Features,
CUST105880,William Martinez,Male,27,India,Education,Small,Basic,Quarterly,20,30,Yes,16,110,14,176.25,Low,Yes,10,29.3,1,29,85,2,600,28,PayPal,4,No,,
CUST105881,william miller,Male,20,France,Healthcare,Small,Basic,Monthly,30.09,38,No,16,37,3,376.94,Low,No,5,30.1,10,13,22,4,1143.3,8,PayPal,7,No,,
CUST105882,Karen White,Male,63,United Kingdom,Healthcare,Medium,Premium,Annual,132.35,23,Yes,26,101,9,116.19,High,Yes,6,10.9,0,20,49,2,3044.05,20,Credit Card,4,No,,
CUST105883,Wei Lewis,Male,29,India,IT,Enterprise,Standard,Annual,45.84,12,Yes,5,91,1,270.64,Medium,Yes,7,15.9,3,15,-76,2,550.09,18,CREDIT CARD,8,No,,
CUST105884,joseph anderson,Female,23,Canada,Retail,Medium,Standard,Quarterly,63.01,18,Yes,23,22,8,186.5,High,Yes,11,33.2,8,22,17,2,1134.1,27,PayPal,5,No,,
CUST105885,Jessica Johnson,Male,62,United Kingdom,Manufacturing,Small,Basic,Monthly,71.58,59,Yes,14,41,6,260.01,Medium,No,2,22.1,3,20,-98,2,4223.02,13,Credit Card,7,No,,
CUST105886,Jessica Davis,Female,64,France,Retail,Medium,Basic,Annual,24.8,21,Yes,8,16,12,42.47,Medium,Yes,7,45,7,12,-26,5,520.74,28,Credit Card,3,No,,
CUST105887,karen jones,Male,29,Canada,Information Technology,Small,Basic,Monthly,37.6,2,No,16,96,9,449.89,Low,Yes,12,32.1,6,21,65,1,75.2,18,,8,Yes,Competitor,
CUST105888,chen sanchez,Female,38,United States,Finance,Medium,Standard,Quarterly,87.8,13,No,2,53,9,427.57,Low,Yes,3,13.8,3,21,73,5,1141.34,2,credit card,5,No,,
CUST105889,Noah Williams,Male,51,Germany,Manufacturing,Small,Standard,Monthly,65.33,15,Yes,12,14,3,249.07,Medium,No,14,9.4,4,9,45,3,979.9,3,Credit Card,6,No,,
CUST105890,ROBERT LEWIS,Female,39,Germany,Retail,Small,Premium,Monthly,172.29,71,Yes,14,52,11,97.32,Low,Yes,13,31.9,3,14,-99,3,12232.31,0,PayPal,8,Yes,Price,
CUST105891,Hans Moore,Male,56,Germany,Finance,Medium,Basic,Annual,32.43,12,Yes,8,111,9,25.98,Medium,Yes,12,39.6,3,17,-45,5,389.1,28,credit card,7,No,,
CUST105892,Richard Thomas,Male,31,United Kingdom,Healthcare,Small,Standard,Monthly,86.37,46,Yes,21,116,9,313.06,High,No,10,16.7,2,1,-6,5,3973.19,21,Bank Transfer,3,No,,
CUST105893,nancy sanchez,Male,57,Germany,IT,Medium,Standard,Quarterly,72.95,2,Yes,20,59,1,260.41,Medium,Yes,2,44.7,4,5,-44,5,145.9,0,PayPal,1,No,,
