customer_id,customer_name,gender,age,country,industry,company_size,subscription_plan,billing_cycle,monthly_fee,customer_tenure_months,auto_renew,avg_login_days_per_month,avg_session_duration_min,features_used,storage_usage_gb,api_usage,mobile_app_usage,support_tickets,avg_response_time_hours,training_webinars_attended,last_month_login_count,nps_score,satisfaction_rating,total_revenue,discount_percentage,payment_method,late_payments,churn,churn_reason,customer_lifecycle,customer_engagement,support_experience,age_group,revenue_segment,retention_priority
CUST105759,James Johnson,Female,22,United States,Healthcare,Medium,Premium,Annual,150.73,52,No,30,42,1,454.7,Medium,Yes,3,17.7,0,9,-51,5,7837.96,22,Credit Card,3,No,,Loyal Customer,Occasional User,Occasional Assistance,18-26,Enterprise Account,Monitor Engagement
CUST105760,Ananya Williams,Female,40,United States,Education,Small,Standard,Monthly,69.02,65,Yes,19,43,7,322.33,Low,No,5,45.9,9,17,-24,4,4486.3,25,Credit Card,6,No,,Loyal Customer,Consistent User,Occasional Assistance,37-46,Enterprise Account,Monitor Engagement
CUST105761,Elizabeth Ramirez,Male,50,Canada,Manufacturing,Small,Standard,Monthly,91.32,21,No,11,68,8,472.55,High,No,14,26,4,5,-24,4,1917.72,6,Bank Transfer,8,Yes,Low Usage,Developing Customer,Rare Visitor,Ongoing Support,47-56,Business Account,Monitor Engagement
CUST105762,Susan Thompson,Female,23,United States,Healthcare,Small,Standard,Monthly,72.65,17,No,8,11,12,367.45,Low,Yes,14,42.6,8,4,-86,5,1235.05,28,Credit Card,1,Yes,Poor Support,Developing Customer,Rare Visitor,Ongoing Support,18-26,Growth Account,Monitor Engagement
CUST105763,Susan Ramirez,Male,20,United States,Retail,Small,Premium,Monthly,146.13,48,Yes,12,18,6,430.09,Medium,Yes,2,10.6,2,21,-98,4,7014.24,6,Credit Card,4,No,,Loyal Customer,Consistent User,Occasional Assistance,18-26,Enterprise Account,Loyal Customer
CUST105764,Olga Anderson,Male,27,United Kingdom,Healthcare,Enterprise,Standard,Monthly,46.27,52,Yes,11,115,13,301.93,Medium,Yes,0,,10,22,-57,1,2406.04,0,Paypal,3,No,,Loyal Customer,Consistent User,No Support Needed,27-36,Business Account,Loyal Customer
CUST105765,Ananya Gonzalez,Female,30,Germany,Finance,Small,Basic,Monthly,25.37,54,Yes,10,117,12,477.39,Medium,Yes,14,1.8,6,25,-10,5,1369.98,25,Credit Card,4,No,,Loyal Customer,Daily User,Ongoing Support,27-36,Growth Account,Monitor Engagement
CUST105766,Emma Hernandez,Male,60,United States,Finance,Small,Standard,Annual,80.49,34,Yes,26,105,13,158.38,Low,No,4,38.7,0,27,23,1,2736.66,19,Credit Card,5,No,,Established Customer,Daily User,Occasional Assistance,57+,Business Account,Monitor Engagement
CUST105767,Hans Jackson,Male,27,United Kingdom,Retail,Small,Premium,Monthly,172.42,50,No,24,66,6,375.43,Medium,Yes,6,10.9,1,26,26,2,8621,27,Credit Card,2,No,,Loyal Customer,Daily User,Frequent Assistance,27-36,Enterprise Account,Monitor Engagement
CUST105768,Margaret Hernandez,Male,49,France,Finance,Medium,Premium,Monthly,126.55,28,No,6,89,2,464.64,Low,No,2,37.8,6,11,40,5,3543.4,28,Credit Card,8,No,,Established Customer,Occasional User,Occasional Assistance,47-56,Enterprise Account,Monitor Engagement
CUST105769,Hans Thompson,Female,35,United States,Retail,Enterprise,Premium,Annual,156.73,21,Yes,17,21,11,189.14,Medium,No,12,3.5,0,18,84,3,3291.33,13,Credit Card,6,No,,Developing Customer,Consistent User,Ongoing Support,27-36,Business Account,Monitor Engagement
CUST105770,Olga Harris,Male,44,United states,IT,Enterprise,Basic,Quarterly,35.34,22,Yes,3,27,9,396.61,Medium,Yes,12,11.8,8,20,-11,1,777.48,28,Bank Transfer,4,Yes,Missing Features,Developing Customer,Consistent User,Ongoing Support,37-46,Starter Account,Monitor Engagement
CUST105771,Michael Clark,Male,61,Australia,Retail,Small,Standard,Monthly,63.66,67,Yes,16,95,5,164.53,Low,No,0,,3,9,52,4,4265.22,12,Credit Card,6,No,,Loyal Customer,Occasional User,No Support Needed,57+,Enterprise Account,Monitor Engagement
CUST105772,Hans Davis,Male,59,United States,Healthcare,Medium,Standard,Monthly,94.9,23,Yes,4,109,13,461.44,High,Yes,2,32.8,4,24,94,5,2182.7,28,Bank Transfer,2,No,,Developing Customer,Daily User,Occasional Assistance,57+,Business Account,Loyal Customer
CUST105773,Ava Thomas,Male,23,India,IT,Enterprise,Premium,Monthly,137.42,12,Yes,13,90,2,474.85,High,Yes,15,42.3,0,22,80,3,1649.04,26,Credit Card,5,No,,Developing Customer,Consistent User,Ongoing Support,18-26,Growth Account,Monitor Engagement
CUST105774,Richard Miller,Male,24,United states,Education,Small,Basic,Annual,52.48,51,No,28,23,7,291.37,Low,No,1,27.6,4,19,61,2,2676.48,5,Credit Card,0,No,,Loyal Customer,Consistent User,Occasional Assistance,18-26,Business Account,Loyal Customer
CUST105775,Joseph Johnson,Male,36,United States,Healthcare,Enterprise,Standard,Annual,72.08,8,Yes,28,27,6,442.35,High,Yes,14,11.7,6,22,80,5,576.64,18,Credit Card,1,No,,New Customer,Consistent User,Ongoing Support,37-46,Starter Account,Monitor Engagement
CUST105776,Ananya Perez,Male,57,India,Retail,Medium,Standard,Monthly,81.56,46,No,14,46,9,239.7,High,Yes,5,42.4,3,25,39,3,3751.76,5,Credit Card,5,No,,Established Customer,Daily User,Occasional Assistance,57+,Enterprise Account,Monitor Engagement
CUST105777,Priya Taylor,Female,54,France,IT,Enterprise,Basic,Annual,20,10,No,25,19,7,491.57,Medium,No,4,16.1,4,0,-95,3,200,10,Credit Card,5,No,,New Customer,Rare Visitor,Occasional Assistance,47-56,Starter Account,Monitor Engagement
CUST105778,Joseph Perez,Male,48,India,IT,Enterprise,Premium,Monthly,126.99,1,Yes,28,112,11,310.72,Medium,No,4,1.4,0,22,-43,5,126.99,13,Credit Card,3,No,,New Customer,Consistent User,Occasional Assistance,47-56,Starter Account,Monitor Engagement
CUST105779,Pierre Williams,Male,59,United States,Education,Small,Standard,Annual,68.45,36,Yes,27,114,3,242.2,Low,No,2,9.6,1,5,-16,5,2464.2,5,Bank Transfer,7,No,,Established Customer,Rare Visitor,Occasional Assistance,57+,Business Account,Monitor Engagement
CUST105780,Jessica Robinson,Female,28,Australia,Healthcare,Medium,Basic,Annual,34.71,43,Yes,18,43,5,158.84,Medium,No,12,29.6,7,4,-27,5,1492.53,24,Credit Card,5,No,,Established Customer,Rare Visitor,Ongoing Support,27-36,Growth Account,Monitor Engagement
CUST105781,Pierre Robinson,Male,53,Netherlands,Finance,Small,Standard,Monthly,61.88,22,Yes,12,64,10,225.26,Low,No,3,6.8,10,17,-37,2,1361.36,10,Paypal,3,Yes,Competitor,Developing Customer,Consistent User,Occasional Assistance,47-56,Growth Account,Monitor Engagement
CUST105782,Linda Wilson,Male,64,Canada,Healthcare,Small,Standard,Quarterly,65.79,48,Yes,13,6,13,103.78,High,No,1,6.2,6,17,-36,4,3157.92,6,Paypal,3,No,,Loyal Customer,Consistent User,Occasional Assistance,57+,Business Account,Monitor Engagement
CUST105783,Jennifer Sanchez,Female,64,Singapore,Finance,Medium,Basic,Annual,26.24,34,Yes,1,23,10,35.26,Low,Yes,2,1.5,7,28,-5,3,892.16,30,Credit Card,6,No,,Established Customer,Daily User,Occasional Assistance,57+,Growth Account,Monitor Engagement
CUST105784,Daniel Davis,Female,52,Germany,Manufacturing,Enterprise,Premium,Quarterly,127.22,46,No,8,80,8,311.02,Low,No,13,34.7,10,24,-91,4,5852.12,28,Credit Card,0,No,,Established Customer,Daily User,Ongoing Support,47-56,Enterprise Account,Monitor Engagement
CUST105785,Patricia Thompson,Female,52,France,IT,Medium,Standard,Quarterly,65.74,36,Yes,6,114,1,94.85,Low,No,15,11.5,10,2,-50,5,2366.64,18,Paypal,8,No,,Established Customer,Rare Visitor,Ongoing Support,47-56,Business Account,Monitor Engagement
CUST105786,Olga Clark,Male,30,United States,Healthcare,Medium,Standard,Monthly,73.15,39,No,10,94,11,34.66,Low,Yes,2,19,3,20,4,3,2852.85,7,Credit Card,6,No,,Established Customer,Consistent User,Occasional Assistance,27-36,Business Account,Monitor Engagement
CUST105787,Noah Harris,Female,54,Singapore,Finance,Small,Standard,Monthly,62.06,10,Yes,24,66,2,403.29,High,No,12,3.3,0,13,87,2,620.6,17,Bank Transfer,5,Yes,Poor Support,New Customer,Occasional User,Ongoing Support,47-56,Starter Account,Monitor Engagement
CUST105788,Ahmed Harris,Male,31,France,IT,Medium,Basic,Monthly,43.61,12,Yes,10,54,10,69.01,Low,No,4,42,7,23,-65,2,523.32,3,Credit Card,2,No,,Developing Customer,Consistent User,Occasional Assistance,27-36,Starter Account,Monitor Engagement
CUST105789,Ava Wilson,Male,39,India,Retail,Small,Standard,Monthly,73.4,5,Yes,22,41,2,108.79,High,No,4,5.8,4,17,93,2,367,12,Credit Card,6,No,,New Customer,Consistent User,Occasional Assistance,37-46,Starter Account,Monitor Engagement
CUST105790,Fatima Harris,Female,25,Singapore,IT,Medium,Basic,Monthly,20,33,Yes,8,91,15,101.78,High,Yes,12,34.2,10,19,95,3,660,14,Paypal,3,No,,Established Customer,Consistent User,Ongoing Support,18-26,Starter Account,Monitor Engagement
CUST105791,Robert Lee,Male,33,India,IT,Small,Premium,Annual,142.33,34,No,9,78,5,401.62,Low,No,4,1.9,4,1,-92,5,4839.22,10,Credit Card,2,Yes,Poor Support,Established Customer,Rare Visitor,Occasional Assistance,27-36,Enterprise Account,Monitor Engagement
CUST105792,Susan Brown,Female,23,Australia,Healthcare,Small,Premium,Monthly,139.59,19,Yes,4,81,3,23.53,Medium,No,11,24.1,9,25,48,2,2652.21,16,Credit Card,7,No,,Developing Customer,Daily User,Ongoing Support,18-26,Business Account,Monitor Engagement
CUST105793,Michael Brown,Male,41,Germany,Finance,Small,Standard,Annual,57.15,69,Yes,13,74,10,452,High,Yes,10,10.9,1,30,39,2,3943.35,27,Credit Card,0,No,,Loyal Customer,Daily User,Ongoing Support,37-46,Enterprise Account,Monitor Engagement
CUST105794,Marie White,Male,23,France,Manufacturing,Small,Basic,Annual,48.05,18,Yes,5,37,6,472.71,Medium,Yes,13,9.9,8,3,12,3,864.9,6,Paypal,8,No,,Developing Customer,Rare Visitor,Ongoing Support,18-26,Growth Account,Monitor Engagement
CUST105795,Robert Jackson,Female,55,India,Retail,Medium,Standard,Monthly,79.36,13,No,20,62,9,220.3,High,Yes,13,43.2,4,21,-19,1,1031.68,21,Credit Card,1,Yes,Poor Support,Developing Customer,Consistent User,Ongoing Support,47-56,Growth Account,Monitor Engagement
CUST105796,Priya Thomas,Female,50,Germany,IT,Small,Premium,Monthly,144.29,43,Yes,16,26,10,152.6,Low,No,4,21,3,26,53,3,6204.47,14,Bank Transfer,1,No,,Established Customer,Daily User,Occasional Assistance,47-56,Enterprise Account,Monitor Engagement
CUST105797,Anthony Ramirez,Female,49,Germany,IT,Small,Basic,Annual,20,22,Yes,5,104,7,339.45,High,No,0,,10,12,67,1,440,15,Bank Transfer,6,No,,Developing Customer,Occasional User,No Support Needed,47-56,Starter Account,Monitor Engagement
CUST105798,Daniel Martin,Male,52,France,Healthcare,Small,Basic,Annual,20.23,12,No,21,63,8,447.09,High,No,14,13.7,7,11,29,4,242.76,7,Paypal,8,No,,Developing Customer,Occasional User,Ongoing Support,47-56,Starter Account,Monitor Engagement
CUST105799,Matthew Lopez,Male,55,United States,IT,Medium,Basic,Monthly,20,64,No,26,87,3,89,Medium,Yes,5,27.4,6,24,35,2,1280,18,Credit Card,1,No,,Loyal Customer,Daily User,Occasional Assistance,47-56,Growth Account,Monitor Engagement
CUST105800,Marie Gonzalez,Female,51,India,IT,Small,Basic,Monthly,20,27,No,0,37,5,146.71,Low,No,7,30.5,2,5,57,1,540,24,Paypal,6,Yes,Poor Support,Established Customer,Rare Visitor,Frequent Assistance,47-56,Starter Account,Immediate Outreach
CUST105801,Ahmed Jackson,Male,48,Australia,Manufacturing,Small,Basic,Annual,32.58,48,Yes,6,86,7,89.27,Low,Yes,15,35.6,2,23,-90,5,1563.84,20,Credit Card,2,No,,Loyal Customer,Consistent User,Ongoing Support,47-56,Growth Account,Monitor Engagement
CUST105802,Ananya Thompson,Female,28,France,Retail,Small,Basic,Monthly,20,53,No,11,72,13,81.82,High,No,1,1.1,10,5,80,4,1060,25,Paypal,2,No,,Loyal Customer,Rare Visitor,Occasional Assistance,27-36,Growth Account,Monitor Engagement
CUST105803,Chen Taylor,Male,53,United States,Finance,Enterprise,Standard,Monthly,77.78,41,Yes,7,18,9,178.47,Medium,Yes,7,2.1,7,13,38,5,3188.98,0,Credit Card,4,No,,Established Customer,Occasional User,Frequent Assistance,47-56,Business Account,Monitor Engagement
CUST105804,Anthony Thomas,Male,42,Australia,IT,Medium,Standard,Monthly,47.12,56,No,8,119,3,76.5,Medium,Yes,2,1.7,4,8,70,1,2638.72,25,Paypal,2,No,,Loyal Customer,Occasional User,Occasional Assistance,37-46,Business Account,Monitor Engagement
CUST105805,Susan Perez,Male,27,United States,Education,Small,Standard,Annual,77.67,60,No,30,73,6,443,Low,No,7,3.3,0,6,-41,5,4660.2,27,Credit Card,1,No,,Loyal Customer,Rare Visitor,Frequent Assistance,27-36,Enterprise Account,Monitor Engagement
CUST105806,Marie Perez,Female,42,Germany,Healthcare,Medium,Standard,Monthly,85.99,64,Yes,18,23,10,470.5,Medium,Yes,2,11.9,2,12,-82,5,5503.36,16,Credit Card,5,No,,Loyal Customer,Occasional User,Occasional Assistance,37-46,Enterprise Account,Monitor Engagement
CUST105807,Fatima Harris,Male,34,India,Finance,Enterprise,Premium,Quarterly,134.38,35,No,6,63,10,206.51,Medium,Yes,5,6,10,1,3,5,4703.3,15,Paypal,5,No,,Established Customer,Rare Visitor,Occasional Assistance,27-36,Enterprise Account,Monitor Engagement
CUST105808,Joseph Johnson,Male,29,Germany,Healthcare,Medium,Premium,Quarterly,139.04,59,Yes,21,70,1,316.9,Low,Yes,7,27.5,3,27,41,3,8203.36,11,Paypal,5,No,,Loyal Customer,Daily User,Frequent Assistance,27-36,Enterprise Account,Monitor Engagement
CUST105809,Susan Thompson,Female,45,Australia,Education,Medium,Basic,Annual,39.62,51,Yes,27,99,7,357.44,Low,No,14,33.6,0,0,-45,5,2020.62,8,Credit Card,3,No,,Loyal Customer,Rare Visitor,Ongoing Support,37-46,Business Account,Monitor Engagement
CUST105810,Olga Thomas,Male,61,United Kingdom,IT,Small,Standard,Monthly,65.3,11,Yes,22,23,12,352.67,Medium,No,7,39.9,8,13,-50,4,718.3,17,Paypal,3,No,,New Customer,Occasional User,Frequent Assistance,57+,Starter Account,Monitor Engagement
CUST105811,Ahmed Williams,Female,20,Germany,Retail,Medium,Premium,Monthly,138.28,34,No,23,19,10,339.63,Low,No,8,46.1,8,11,-41,3,4701.52,29,Paypal,4,No,,Established Customer,Occasional User,Frequent Assistance,18-26,Enterprise Account,Monitor Engagement
CUST105812,Margaret Lee,Male,26,France,Education,Small,Basic,Annual,20,19,Yes,17,2,9,170.74,Medium,No,8,23.4,6,17,-89,3,380,30,Credit Card,6,No,,Developing Customer,Consistent User,Frequent Assistance,27-36,Starter Account,Monitor Engagement
CUST105813,Daniel Perez,Male,61,India,Healthcare,Small,Basic,Monthly,61.25,23,No,15,68,15,217.48,High,No,15,21.6,5,3,-67,2,1408.75,29,Bank Transfer,7,Yes,Poor Support,Developing Customer,Rare Visitor,Ongoing Support,57+,Growth Account,Immediate Outreach
CUST105814,Karen Thomas,Male,51,United States,Manufacturing,Enterprise,Standard,Annual,62.55,31,No,9,119,2,33.99,Low,No,3,9.3,6,1,51,5,1939.05,0,Credit Card,0,No,,Established Customer,Rare Visitor,Occasional Assistance,47-56,Business Account,Monitor Engagement
CUST105815,Anthony White,Male,31,Australia,IT,Medium,Standard,Monthly,77.6,39,No,0,34,13,196.16,High,Yes,3,37.6,0,2,-1,3,3026.4,9,Credit Card,8,Yes,Low Usage,Established Customer,Rare Visitor,Occasional Assistance,27-36,Business Account,Monitor Engagement
CUST105816,Elizabeth Martinez,Female,36,India,Retail,Small,Standard,Monthly,79.76,61,No,29,93,10,155.81,Low,Yes,5,22.5,6,6,-98,4,4865.36,11,Credit Card,6,No,,Loyal Customer,Rare Visitor,Occasional Assistance,37-46,Enterprise Account,Monitor Engagement
CUST105817,Thomas Miller,Male,24,Australia,Finance,Medium,Basic,Annual,48.47,69,No,15,103,2,302.28,Medium,No,1,20.7,5,17,-84,4,3344.43,30,Paypal,0,No,,Loyal Customer,Consistent User,Occasional Assistance,18-26,Business Account,Monitor Engagement
CUST105818,Susan Hernandez,Female,58,Germany,Finance,Enterprise,Standard,Monthly,98.98,1,No,9,25,9,442.32,Low,No,5,15.9,6,0,-83,2,98.98,3,Credit Card,1,Yes,Price,New Customer,Rare Visitor,Occasional Assistance,57+,Starter Account,Monitor Engagement
CUST105819,Richard Gonzalez,Female,50,Singapore,Retail,Medium,Premium,Monthly,121.78,35,Yes,9,15,14,142.69,High,Yes,0,,8,19,-71,3,4262.3,4,Credit Card,5,No,,Established Customer,Consistent User,No Support Needed,47-56,Enterprise Account,Monitor Engagement
CUST105820,Daniel Lee,Female,30,France,Healthcare,Medium,Premium,Monthly,171.77,56,Yes,13,28,1,294.16,Medium,Yes,9,19.2,7,19,-74,5,9619.12,11,Credit Card,5,Yes,Competitor,Loyal Customer,Consistent User,Frequent Assistance,27-36,Enterprise Account,Monitor Engagement
CUST105821,Richard Sanchez,Male,28,United States,Finance,Medium,Standard,Annual,72.11,62,Yes,14,38,9,482.4,High,Yes,3,35.7,1,5,-39,3,4470.82,15,Credit Card,0,No,,Loyal Customer,Rare Visitor,Occasional Assistance,27-36,Enterprise Account,Monitor Engagement
CUST105822,Karen Perez,Male,51,Australia,Finance,Medium,Premium,Monthly,134.59,61,No,20,7,13,238.18,High,Yes,10,40.4,6,22,83,2,8209.99,1,Paypal,2,Yes,Performance Issues,Loyal Customer,Consistent User,Ongoing Support,47-56,Enterprise Account,Monitor Engagement
CUST105823,Robert Garcia,Male,45,Germany,Healthcare,Enterprise,Standard,Monthly,84.68,10,Yes,20,104,2,200.49,High,No,0,,10,9,-48,3,846.8,19,Paypal,1,No,,New Customer,Occasional User,No Support Needed,37-46,Growth Account,Monitor Engagement
CUST105824,Charles Hernandez,Female,54,France,Manufacturing,Small,Basic,Monthly,20,41,Yes,19,70,14,276.91,High,No,1,7.6,4,27,-43,5,820,22,Credit Card,7,No,,Established Customer,Daily User,Occasional Assistance,47-56,Growth Account,Loyal Customer
CUST105825,Karen Jones,Female,31,United States,Education,Medium,Standard,Annual,89.42,40,No,9,107,4,453.34,Low,No,9,1.7,0,4,53,3,3576.8,10,Credit Card,5,Yes,Missing Features,Established Customer,Rare Visitor,Frequent Assistance,27-36,Enterprise Account,Monitor Engagement
CUST105826,Charles Lee,Female,65,United States,Finance,Medium,Premium,Quarterly,144.28,4,Yes,16,114,6,33.09,Medium,Yes,12,26.9,10,11,71,2,577.12,13,Credit Card,1,No,,New Customer,Occasional User,Ongoing Support,57+,Starter Account,Monitor Engagement
CUST105827,Chen Davis,Male,27,Germany,Finance,Small,Standard,Monthly,86.15,58,No,4,9,9,278.38,Low,Yes,3,11.5,9,22,-30,5,4996.7,29,Credit Card,1,No,,Loyal Customer,Consistent User,Occasional Assistance,27-36,Enterprise Account,Monitor Engagement
CUST105828,Susan Thomas,Male,28,Canada,Education,Small,Premium,Annual,161.13,41,Yes,7,35,14,137.16,Low,Yes,5,18.3,8,5,-99,2,6606.33,10,Paypal,2,No,,Established Customer,Rare Visitor,Occasional Assistance,27-36,Enterprise Account,Monitor Engagement
CUST105829,Daniel White,Male,53,United States,Education,Enterprise,Standard,Monthly,51.88,61,Yes,6,10,8,450.85,High,No,8,2,8,20,19,3,3164.68,11,Bank Transfer,4,No,,Loyal Customer,Consistent User,Frequent Assistance,47-56,Business Account,Monitor Engagement
CUST105830,Jessica Lee,Male,45,Singapore,Retail,Small,Basic,Monthly,20,23,Yes,29,54,9,92.38,Medium,Yes,4,20.8,9,1,4,1,460,18,Credit Card,6,No,,Developing Customer,Rare Visitor,Occasional Assistance,37-46,Starter Account,Monitor Engagement
CUST105831,Marie Rodriguez,Male,37,United Kingdom,Retail,Small,Basic,Monthly,27.53,2,No,10,64,4,179.88,High,Yes,15,19.2,1,21,-27,4,55.06,23,Credit Card,3,Yes,Low Usage,New Customer,Consistent User,Ongoing Support,37-46,Starter Account,Monitor Engagement
CUST105832,Olga Martinez,Male,53,United States,IT,Small,Standard,Quarterly,62.71,23,Yes,10,28,9,94.62,Medium,No,7,39,3,10,-40,3,1442.33,15,Credit Card,6,No,,Developing Customer,Occasional User,Frequent Assistance,47-56,Growth Account,Monitor Engagement
CUST105833,Susan Martin,Male,46,United States,IT,Medium,Basic,Annual,34.94,29,Yes,11,44,1,134.04,Medium,Yes,10,6.8,1,2,79,2,1013.26,22,Paypal,0,No,,Established Customer,Rare Visitor,Ongoing Support,47-56,Growth Account,Immediate Outreach
CUST105834,Anthony Taylor,Female,38,United States,Finance,Small,Standard,Quarterly,66.49,27,No,21,112,8,479.1,High,No,0,,8,17,49,3,1795.23,5,Paypal,1,No,,Established Customer,Consistent User,No Support Needed,37-46,Business Account,Monitor Engagement
CUST105835,Elizabeth Williams,Male,29,United States,Healthcare,Small,Basic,Quarterly,20,3,Yes,17,115,12,42.94,Low,Yes,1,31.5,7,2,37,2,60,18,Paypal,0,No,,New Customer,Rare Visitor,Occasional Assistance,27-36,Starter Account,Monitor Engagement
CUST105836,Liam Clark,Male,52,United Kingdom,Retail,Medium,Basic,Quarterly,30.2,4,Yes,12,117,9,282.66,Medium,Yes,2,25.4,0,19,31,5,120.8,13,Credit Card,7,Yes,Low Usage,New Customer,Consistent User,Occasional Assistance,47-56,Starter Account,Loyal Customer
CUST105837,Marie Thomas,Female,45,United States,Education,Medium,Basic,Monthly,20,26,No,26,115,3,3.73,Medium,No,12,32.3,1,25,55,5,520,5,Credit Card,8,No,,Established Customer,Daily User,Ongoing Support,37-46,Starter Account,Monitor Engagement
CUST105838,Marie Anderson,Female,61,Australia,Education,Small,Standard,Annual,50.08,17,Yes,5,56,6,220.04,Low,Yes,9,20.6,0,8,10,2,851.36,2,Credit Card,7,Yes,Missing Features,Developing Customer,Occasional User,Frequent Assistance,57+,Growth Account,Immediate Outreach
CUST105839,Patricia Garcia,Male,39,Canada,IT,Small,Basic,Quarterly,20,41,Yes,8,101,6,108.15,High,Yes,6,4.4,2,12,91,4,820,1,Credit Card,8,No,,Established Customer,Occasional User,Frequent Assistance,37-46,Growth Account,Monitor Engagement
CUST105840,David Lopez,Female,32,Germany,Retail,Medium,Premium,Monthly,114.05,37,Yes,6,23,4,435.28,Low,No,13,26.6,8,28,37,4,4219.85,29,Bank Transfer,5,No,,Established Customer,Daily User,Ongoing Support,27-36,Enterprise Account,Monitor Engagement
